t,x,y,z,qw,qx,qy,qz,tx,ty,tz,Vc,range,nCx,nCy,nCz,ox,oy,oz
4.1873,18392.2,929.245,10002.4,0.999298,-0.00103098,0.00272179,0.0373491,18719,944.824,10000,5884.06,327.202,-334.193,6861.73,-710.316,0.997195,0.0746402,-0.00551678
4.1874,18392.7,929.285,10002.4,0.999298,-0.00103098,0.00272242,0.0373543,18718.9,944.846,10000,5884.05,326.613,-335.299,6883.6,-714.739,0.997194,0.0746506,-0.00551804
4.1875,18393.1,929.325,10002.4,0.999298,-0.00103097,0.00272306,0.0373595,18718.7,944.867,10000,5884.05,326.025,-336.394,6906.06,-720.082,0.997194,0.0746609,-0.00551933
4.1876,18393.5,929.365,10002.4,0.999297,-0.00103097,0.0027237,0.0373647,18718.6,944.888,10000,5884.04,325.437,-337.606,6929.08,-721.443,0.997193,0.0746712,-0.00552061
4.1877,18394,929.405,10002.4,0.999297,-0.00103096,0.00272434,0.0373699,18718.4,944.909,10000,5884.04,324.848,-338.788,6950.36,-724.288,0.997192,0.0746816,-0.0055219
4.1878,18394.4,929.444,10002.4,0.999297,-0.00103096,0.00272497,0.037375,18718.3,944.931,10000,5884.03,324.26,-339.896,6975.97,-725.897,0.997191,0.0746919,-0.00552317
4.1879,18394.9,929.484,10002.4,0.999297,-0.00103096,0.00272562,0.0373802,18718.1,944.952,10000,5884.03,323.671,-340.871,6998.61,-731.627,0.997191,0.0747022,-0.00552448
4.188,18395.3,929.524,10002.4,0.999297,-0.00103095,0.00272628,0.0373853,18718,944.973,10000,5884.03,323.083,-341.665,7019.28,-736.078,0.99719,0.0747124,-0.00552581
4.1881,18395.7,929.564,10002.4,0.999296,-0.00103095,0.00272696,0.0373905,18717.8,944.994,10000,5884.02,322.495,-342.313,7040.56,-740.407,0.997189,0.0747227,-0.00552717
4.1882,18396.2,929.604,10002.4,0.999296,-0.00103094,0.0027276,0.0373956,18717.7,945.016,10000,5884.02,321.906,-342.949,7059.62,-737.453,0.997188,0.0747329,-0.00552847
4.1883,18396.6,929.644,10002.4,0.999296,-0.00103094,0.00272825,0.0374007,18717.5,945.037,10000,5884.01,321.318,-343.375,7073.84,-739.8,0.997187,0.0747432,-0.00552978
4.1884,18397,929.684,10002.4,0.999296,-0.00103094,0.0027289,0.0374058,18717.4,945.058,10000,5884.01,320.729,-344.088,7097.49,-742.439,0.997187,0.0747534,-0.00553108
4.1885,18397.5,929.724,10002.4,0.999296,-0.00103093,0.00272955,0.0374109,18717.2,945.079,10000,5884,320.141,-344.826,7120.99,-744.86,0.997186,0.0747636,-0.00553239
4.1886,18397.9,929.764,10002.4,0.999296,-0.00103093,0.00273022,0.037416,18717.1,945.101,10000,5884,319.553,-345.851,7143.7,-751.948,0.997185,0.0747737,-0.00553375
4.1887,18398.4,929.803,10002.4,0.999295,-0.00103093,0.0027309,0.0374211,18716.9,945.122,10000,5883.99,318.964,-346.878,7165.67,-754.705,0.997184,0.0747839,-0.00553511
4.1888,18398.8,929.843,10002.4,0.999295,-0.00103092,0.00273155,0.0374262,18716.8,945.143,10000,5883.99,318.376,-348.034,7188.93,-752.371,0.997184,0.0747941,-0.00553641
4.1889,18399.2,929.883,10002.4,0.999295,-0.00103092,0.0027322,0.0374313,18716.6,945.164,10000,5883.99,317.787,-349.638,7216.54,-755.863,0.997183,0.0748042,-0.00553772
4.189,18399.7,929.923,10002.4,0.999295,-0.00103092,0.00273284,0.0374364,18716.5,945.186,10000,5883.98,317.199,-351.137,7240.82,-757.427,0.997182,0.0748143,-0.00553901
4.1891,18400.1,929.963,10002.4,0.999295,-0.00103091,0.00273349,0.0374415,18716.3,945.207,10000,5883.98,316.611,-352.846,7261.55,-760.625,0.997181,0.0748244,-0.00554032
4.1892,18400.6,930.003,10002.3,0.999294,-0.00103091,0.00273412,0.0374465,18716.2,945.228,10000,5883.97,316.022,-354.733,7283.58,-760.333,0.997181,0.0748345,-0.00554159
4.1893,18401,930.043,10002.3,0.999294,-0.0010309,0.00273474,0.0374516,18716,945.249,10000,5883.97,315.434,-356.907,7311.72,-760.841,0.99718,0.0748446,-0.00554284
